ticker,date,open,high,low,close,volume,ingested_at,source,daily_return,ma_5,ma_20,rsi_14,volatility_20d,price_vs_ma20,processed_at,rel_return_vs_index
BAJAJ-AUTO.NS,2026-03-06,9780.0,9884.5,9690.0,9816.0,386552,2026-03-19T05:07:05.616033+00:00,yfinance,0.001173,9804.3,9817.75,52.42,0.014143,-0.000178,2026-03-19T05:07:25.428521,0.011784
BAJAJ-AUTO.NS,2026-03-09,9600.0,9645.5,9351.0,9383.0,334501,2026-03-19T05:07:05.616033+00:00,yfinance,-0.044112,9686.4,9810.98,40.14,0.017139,-0.043623,2026-03-19T05:07:25.428521,-0.0031
BAJAJ-AUTO.NS,2026-03-10,9449.5,9637.5,9349.0,9610.0,463535,2026-03-19T05:07:05.616033+00:00,yfinance,0.024193,9653.2,9811.98,47.13,0.01794,-0.020585,2026-03-19T05:07:25.428521,-0.006794
BAJAJ-AUTO.NS,2026-03-11,9575.0,9666.0,9270.0,9327.5,489382,2026-03-19T05:07:05.616033+00:00,yfinance,-0.029396,9588.2,9789.65,40.76,0.018522,-0.047208,2026-03-19T05:07:25.428521,0.002152
BAJAJ-AUTO.NS,2026-03-12,9280.0,9280.0,9080.0,9162.0,390062,2026-03-19T05:07:05.616033+00:00,yfinance,-0.017743,9459.7,9754.28,37.55,0.01861,-0.06072,2026-03-19T05:07:25.428521,0.014194
BAJAJ-AUTO.NS,2026-03-13,9075.0,9119.5,8832.5,8875.0,435631,2026-03-19T05:07:05.616033+00:00,yfinance,-0.031325,9271.5,9706.02,32.74,0.019616,-0.085619,2026-03-19T05:07:25.428521,0.00465
BAJAJ-AUTO.NS,2026-03-16,8866.0,9103.5,8742.5,9073.0,580318,2026-03-19T05:07:05.616033+00:00,yfinance,0.02231,9209.5,9671.67,38.58,0.020518,-0.061899,2026-03-19T05:07:25.428521,0.005612
BAJAJ-AUTO.NS,2026-03-17,9100.0,9250.0,9006.5,9110.0,245258,2026-03-19T05:07:05.616033+00:00,yfinance,0.004078,9109.5,9642.3,39.64,0.020572,-0.055205,2026-03-19T05:07:25.428521,-0.01698
BAJAJ-AUTO.NS,2026-03-18,9150.0,9288.0,9136.5,9271.0,247437,2026-03-19T05:07:05.616033+00:00,yfinance,0.017673,9098.2,9614.52,44.14,0.020776,-0.035729,2026-03-19T05:07:25.428521,-0.001507
HEROMOTOCO.NS,2025-03-19,3464.0794666345287,3467.7997021256174,3395.6191127990846,3417.698486328125,674188,2026-03-19T05:07:06.131345+00:00,yfinance,,3417.7,3417.7,,,-0.0,2026-03-19T05:07:25.431626,
HEROMOTOCO.NS,2025-03-20,3458.2816232414903,3511.426493115277,3441.130324327677,3475.8193359375,771668,2026-03-19T05:07:06.131345+00:00,yfinance,0.017006,3446.76,3446.76,,,0.008431,2026-03-19T05:07:25.431626,0.002768
HEROMOTOCO.NS,2025-03-21,3506.59521484375,3586.6989351164443,3489.927050761068,3506.59521484375,1195882,2026-03-19T05:07:06.131345+00:00,yfinance,0.008854,3466.7,3466.7,,,0.011508,2026-03-19T05:07:25.431626,0.002706
HEROMOTOCO.NS,2025-03-24,3534.617277239821,3562.977409078109,3462.002147877573,3504.034912109375,663262,2026-03-19T05:07:06.131345+00:00,yfinance,-0.00073,3476.04,3476.04,,,0.008054,2026-03-19T05:07:25.431626,-0.009128
HEROMOTOCO.NS,2025-03-25,3529.302551338374,3551.7199768994487,3493.06741220759,3505.58056640625,544164,2026-03-19T05:07:06.131345+00:00,yfinance,0.000441,3481.95,3481.95,,,0.006787,2026-03-19T05:07:25.431626,0.009607
HEROMOTOCO.NS,2025-03-26,3526.887075241544,3545.536141752077,3483.791319631041,3522.9736328125,755658,2026-03-19T05:07:06.131345+00:00,yfinance,0.004962,3503.0,3488.78,,0.007185,0.009801,2026-03-19T05:07:25.431626,0.004723
HEROMOTOCO.NS,2025-03-27,3511.4266364890764,3661.198548612304,3488.5744358726183,3644.8203125,1525094,2026-03-19T05:07:06.131345+00:00,yfinance,0.034586,3536.8,3511.07,,0.013285,0.038094,2026-03-19T05:07:25.431626,0.044983
HEROMOTOCO.NS,2025-03-28,3651.5357220308497,3680.282265489547,3582.3025445002263,3597.376220703125,509889,2026-03-19T05:07:06.131345+00:00,yfinance,-0.013017,3554.96,3521.86,,0.015115,0.021442,2026-03-19T05:07:25.431626,-0.002734
HEROMOTOCO.NS,2025-04-01,3582.3025289642515,3687.8675662497135,3582.3025289642515,3635.157470703125,506307,2026-03-19T05:07:06.131345+00:00,yfinance,0.010502,3581.18,3534.45,,0.014035,0.028493,2026-03-19T05:07:25.431626,0.013331
HEROMOTOCO.NS,2025-04-02,3642.839422703017,3661.971623881409,3606.990696355983,3656.31884765625,321687,2026-03-19T05:07:06.131345+00:00,yfinance,0.005821,3611.33,3546.64,,0.013146,0.030925,2026-03-19T05:07:25.431626,-0.002354
HEROMOTOCO.NS,2025-04-03,3652.501987482277,3678.688008791911,3609.647802340878,3626.7509765625,339509,2026-03-19T05:07:06.131345+00:00,yfinance,-0.008087,3632.08,3553.92,,0.01335,0.020493,2026-03-19T05:07:25.431626,0.00335
HEROMOTOCO.NS,2025-04-04,3618.6342983819,3618.6342983819,3510.025599451599,3535.776611328125,330498,2026-03-19T05:07:06.131345+00:00,yfinance,-0.025084,3610.28,3552.41,,0.015762,-0.004682,2026-03-19T05:07:25.431626,0.001889
HEROMOTOCO.NS,2025-04-07,3361.6063465427897,3425.428553371403,3231.2082038008384,3407.93896484375,605866,2026-03-19T05:07:06.131345+00:00,yfinance,-0.036155,3572.39,3541.3,,0.01884,-0.037659,2026-03-19T05:07:25.431626,0.001605
HEROMOTOCO.NS,2025-04-08,3478.573398749894,3500.7008962851546,3391.850631378282,3453.59521484375,450859,2026-03-19T05:07:06.131345+00:00,yfinance,0.013397,3536.08,3535.03,,0.018421,-0.023037,2026-03-19T05:07:25.431626,-0.002883
HEROMOTOCO.NS,2025-04-09,3468.9105130502903,3554.6670055386503,3418.6644554796453,3489.10546875,584571,2026-03-19T05:07:06.131345+00:00,yfinance,0.010282,3502.63,3531.97,49.37,0.017873,-0.012136,2026-03-19T05:07:25.431626,0.01017
HEROMOTOCO.NS,2025-04-11,3498.333746646264,3579.1624100181944,3498.333746646264,3542.347412109375,436704,2026-03-19T05:07:06.131345+00:00,yfinance,0.015259,3485.75,3532.62,54.95,0.017579,0.002754,2026-03-19T05:07:25.431626,-0.005011
HEROMOTOCO.NS,2025-04-15,3622.547795700008,3687.28791368131,3562.155894598048,3675.595947265625,604277,2026-03-19T05:07:06.131345+00:00,yfinance,0.037616,3513.72,3541.03,65.26,0.019113,0.038002,2026-03-19T05:07:25.431626,0.00367
HEROMOTOCO.NS,2025-04-16,3680.5239125351777,3687.8676618555846,3615.7837964575046,3654.337890625,491227,2026-03-19T05:07:06.131345+00:00,yfinance,-0.005784,3563.0,3547.32,62.79,0.018681,0.030169,2026-03-19T05:07:25.431626,-0.001529
HEROMOTOCO.NS,2025-04-17,3654.3378024333256,3669.50843590263,3540.7045489470443,3644.57861328125,970749,2026-03-19T05:07:06.131345+00:00,yfinance,-0.002671,3601.19,3552.44,61.64,0.018194,0.025937,2026-03-19T05:07:25.431626,-0.012942
HEROMOTOCO.NS,2025-04-21,3666.029845988839,3799.858294504773,3629.3115713057664,3784.881103515625,1031160,2026-03-19T05:07:06.131345+00:00,yfinance,0.038496,3660.35,3564.06,70.13,0.019397,0.061958,2026-03-19T05:07:25.431626,0.017306
HEROMOTOCO.NS,2025-04-22,3769.420718110692,3771.25653745366,3692.312295306545,3704.294189453125,927543,2026-03-19T05:07:06.131345+00:00,yfinance,-0.021292,3692.74,3578.39,61.69,0.019811,0.035185,2026-03-19T05:07:25.431626,-0.024852
HEROMOTOCO.NS,2025-04-23,3731.832876540701,3820.826235745132,3693.665197066827,3807.58837890625,800615,2026-03-19T05:07:06.131345+00:00,yfinance,0.027885,3719.14,3594.98,67.15,0.020324,0.05914,2026-03-19T05:07:25.431626,0.00411
HEROMOTOCO.NS,2025-04-24,3807.685147041647,3853.486268610128,3792.514513377852,3821.1162109375,1227984,2026-03-19T05:07:06.131345+00:00,yfinance,0.003553,3752.49,3610.71,67.8,0.020302,0.058273,2026-03-19T05:07:25.431626,0.00609
HEROMOTOCO.NS,2025-04-25,3826.430639620235,3859.3805533793047,3710.381474596685,3764.106201171875,652719,2026-03-19T05:07:06.131345+00:00,yfinance,-0.01492,3776.4,3623.71,62.23,0.020738,0.038744,2026-03-19T05:07:25.431626,0.001758
HEROMOTOCO.NS,2025-04-28,3763.62334069785,3802.2741580606007,3716.759224645514,3779.760009765625,521342,2026-03-19T05:07:06.131345+00:00,yfinance,0.004159,3775.37,3637.42,63.12,0.020723,0.039132,2026-03-19T05:07:25.431626,-0.012138
HEROMOTOCO.NS,2025-04-29,3802.756988570629,3820.536268770531,3716.662205431351,3722.749755859375,428581,2026-03-19T05:07:06.131345+00:00,yfinance,-0.015083,3779.06,3647.41,57.75,0.021153,0.020656,2026-03-19T05:07:25.431626,-0.012672
HEROMOTOCO.NS,2025-04-30,3722.7499108784864,3737.0507599334815,3678.1082657238007,3698.30322265625,892342,2026-03-19T05:07:06.131345+00:00,yfinance,-0.006567,3757.21,3650.08,55.57,0.019879,0.013212,2026-03-19T05:07:25.431626,-0.006986
HEROMOTOCO.NS,2025-05-02,3675.306155835822,3781.982312705647,3599.357208694056,3611.3388671875,881303,2026-03-19T05:07:06.131345+00:00,yfinance,-0.023515,3715.25,3650.78,48.54,0.020398,-0.010803,2026-03-19T05:07:25.431626,-0.022533
HEROMOTOCO.NS,2025-05-05,3641.872947799034,3666.512841714894,3616.073576644774,3640.520263671875,640182,2026-03-19T05:07:06.131345+00:00,yfinance,0.00808,3690.53,3651.05,50.79,0.020342,-0.002884,2026-03-19T05:07:25.431626,-0.010438
HEROMOTOCO.NS,2025-05-06,3657.333380300425,3776.1846367804656,3653.46829878888,3741.978759765625,1210118,2026-03-19T05:07:06.131345+00:00,yfinance,0.027869,3682.98,3655.33,57.71,0.021236,0.023705,2026-03-19T05:07:25.431626,0.026177
HEROMOTOCO.NS,2025-05-07,3691.152955995104,3763.4300296444526,3684.968919750546,3737.533935546875,448141,2026-03-19T05:07:06.131345+00:00,yfinance,-0.001188,3685.94,3660.87,57.33,0.02113,0.020941,2026-03-19T05:07:25.431626,-0.017746
HEROMOTOCO.NS,2025-05-08,3738.500067322556,3744.2976895515394,3648.3469944807,3672.310546875,739365,2026-03-19T05:07:06.131345+00:00,yfinance,-0.017451,3680.74,3667.7,51.92,0.020685,0.001257,2026-03-19T05:07:25.431626,0.001583
HEROMOTOCO.NS,2025-05-09,3609.019966901425,3764.686223691566,3609.019966901425,3723.909423828125,859973,2026-03-19T05:07:06.131345+00:00,yfinance,0.014051,3703.25,3683.5,55.5,0.018755,0.01097,2026-03-19T05:07:25.431626,0.016095
HEROMOTOCO.NS,2025-05-12,3797.345852035652,3864.598364492423,3778.117165937085,3850.49072265625,547435,2026-03-19T05:07:06.131345+00:00,yfinance,0.033992,3745.24,3703.34,62.81,0.019799,0.039735,2026-03-19T05:07:25.431626,-0.000154
HEROMOTOCO.NS,2025-05-13,3864.115216576569,3960.162397164893,3824.01499614948,3926.536376953125,1197629,2026-03-19T05:07:06.131345+00:00,yfinance,0.01975,3782.16,3725.21,66.38,0.020028,0.054044,2026-03-19T05:07:25.431626,0.029716
HEROMOTOCO.NS,2025-05-14,3932.720252549169,3969.2450823862537,3800.341217021101,3930.0146484375,1199813,2026-03-19T05:07:06.131345+00:00,yfinance,0.000886,3820.65,3744.6,66.54,0.01994,0.049515,2026-03-19T05:07:25.431626,-0.007298
HEROMOTOCO.NS,2025-05-15,3945.281722814306,4200.377087698699,3930.014604552936,4179.119140625,2629014,2026-03-19T05:07:06.131345+00:00,yfinance,0.063385,3922.01,3769.77,75.46,0.022764,0.108587,2026-03-19T05:07:25.431626,0.044204
HEROMOTOCO.NS,2025-05-16,4183.951113889896,4215.838039238248,4149.455069561069,4198.73486328125,765257,2026-03-19T05:07:06.131345+00:00,yfinance,0.004694,4016.98,3796.99,76.0,0.022582,0.105806,2026-03-19T05:07:25.431626,-0.001536
HEROMOTOCO.NS,2025-05-19,4177.28343107129,4304.347981689417,4177.28343107129,4239.70458984375,753807,2026-03-19T05:07:06.131345+00:00,yfinance,0.009758,4094.82,3826.75,77.13,0.022467,0.107913,2026-03-19T05:07:25.431626,0.005606
HEROMOTOCO.NS,2025-05-20,4260.286289066039,4287.535303681332,4088.6765678182014,4098.53271484375,842529,2026-03-19T05:07:06.131345+00:00,yfinance,-0.033298,4129.22,3842.43,65.61,0.023037,0.066651,2026-03-19T05:07:25.431626,-0.01162
HEROMOTOCO.NS,2025-05-21,4097.952622814111,4144.236878990039,4069.930782195953,4119.9833984375,396931,2026-03-19T05:07:06.131345+00:00,yfinance,0.005234,4167.21,3863.22,66.43,0.022239,0.066464,2026-03-19T05:07:25.431626,-0.001944
HEROMOTOCO.NS,2025-05-22,4106.648803098291,4139.501993523077,4061.137377294561,4132.0615234375,394809,2026-03-19T05:07:06.131345+00:00,yfinance,0.002932,4157.8,3879.44,66.91,0.021612,0.065118,2026-03-19T05:07:25.431626,0.013067
HEROMOTOCO.NS,2025-05-23,4144.237133209046,4188.782294183121,4132.158752891332,4163.4658203125,461297,2026-03-19T05:07:06.131345+00:00,yfinance,0.0076,4150.75,3896.56,68.18,0.021624,0.068498,2026-03-19T05:07:25.431626,0.005241
HEROMOTOCO.NS,2025-05-26,4164.5289869343405,4269.272611083455,4154.963003683559,4212.359375,765160,2026-03-19T05:07:06.131345+00:00,yfinance,0.011743,4145.28,3918.97,70.1,0.02118,0.074864,2026-03-19T05:07:25.431626,0.001201
HEROMOTOCO.NS,2025-05-27,4223.084857462896,4227.336352935315,4154.96279306497,4191.87451171875,411809,2026-03-19T05:07:06.131345+00:00,yfinance,-0.004863,4163.95,3939.58,68.24,0.021313,0.064041,2026-03-19T05:07:25.431626,0.002133
HEROMOTOCO.NS,2025-05-28,4220.669121019912,4235.549590866292,4165.1085728379885,4215.06494140625,424160,2026-03-19T05:07:06.131345+00:00,yfinance,0.005532,4182.97,3964.19,69.24,0.020762,0.063285,2026-03-19T05:07:25.431626,0.012306
HEROMOTOCO.NS,2025-05-29,4236.129523754872,4236.129523754872,4185.980183289919,4209.65380859375,369150,2026-03-19T05:07:06.131345+00:00,yfinance,-0.001284,4198.48,3989.76,68.7,0.020621,0.055115,2026-03-19T05:07:25.431626,-0.006349
HEROMOTOCO.NS,2025-05-30,4195.159546609853,4232.26423457806,4144.623323004924,4163.94873046875,914311,2026-03-19T05:07:06.131345+00:00,yfinance,-0.010857,4198.58,4017.39,64.13,0.019824,0.036481,2026-03-19T05:07:25.431626,-0.001087
HEROMOTOCO.NS,2025-06-02,4164.722016314405,4173.032035859174,4054.47047272937,4089.5458984375,771163,2026-03-19T05:07:06.131345+00:00,yfinance,-0.017868,4174.02,4039.84,57.44,0.020606,0.012304,2026-03-19T05:07:25.431626,-0.01793
HEROMOTOCO.NS,2025-06-03,4106.649006121556,4136.120251930193,4059.301758756861,4066.6455078125,417447,2026-03-19T05:07:06.131345+00:00,yfinance,-0.0056,4148.97,4056.07,55.52,0.020091,0.002607,2026-03-19T05:07:25.431626,-0.003099
HEROMOTOCO.NS,2025-06-04,4070.896941052763,4097.662818186449,4049.928685957129,4058.915283203125,353642,2026-03-19T05:07:06.131345+00:00,yfinance,-0.001901,4117.74,4072.14,54.85,0.020102,-0.003248,2026-03-19T05:07:25.431626,-0.004647
HEROMOTOCO.NS,2025-06-05,4085.197793652133,4085.197793652133,4032.0529218439287,4037.947265625,394746,2026-03-19T05:07:06.131345+00:00,yfinance,-0.005166,4083.4,4090.43,52.99,0.019583,-0.012831,2026-03-19T05:07:25.431626,-0.004035
HEROMOTOCO.NS,2025-06-06,4047.706631975969,4151.967111877224,4017.848971521397,4124.0419921875,551467,2026-03-19T05:07:06.131345+00:00,yfinance,0.021321,4075.42,4110.43,59.12,0.019827,0.003312,2026-03-19T05:07:25.431626,0.006085
HEROMOTOCO.NS,2025-06-09,4159.697257227671,4212.938849434936,4130.805867278521,4202.6962890625,495256,2026-03-19T05:07:06.131345+00:00,yfinance,0.019072,4098.05,4128.04,63.76,0.018952,0.018085,2026-03-19T05:07:25.431626,0.014176
HEROMOTOCO.NS,2025-06-10,4222.698139832373,4243.859366079584,4183.660912157004,4231.2978515625,469185,2026-03-19T05:07:06.131345+00:00,yfinance,0.006806,4130.98,4143.28,65.31,0.018624,0.021244,2026-03-19T05:07:25.431626,0.007569
HEROMOTOCO.NS,2025-06-11,4227.433321479571,4335.365922092105,4218.640165808542,4261.54248046875,1241569,2026-03-19T05:07:06.131345+00:00,yfinance,0.007148,4171.51,4159.86,66.91,0.018623,0.024444,2026-03-19T05:07:25.431626,0.005204
HEROMOTOCO.NS,2025-06-12,4261.541884035367,4275.7462467322375,4193.613267981449,4215.64404296875,813687,2026-03-19T05:07:06.131345+00:00,yfinance,-0.01077,4207.04,4161.68,62.21,0.012647,0.012967,2026-03-19T05:07:25.431626,0.005756
HEROMOTOCO.NS,2025-06-13,4122.206334229253,4200.37751686586,4108.001970326754,4187.62255859375,521000,2026-03-19T05:07:06.131345+00:00,yfinance,-0.006647,4219.76,4161.13,59.46,0.012703,0.006367,2026-03-19T05:07:25.431626,-0.003042
HEROMOTOCO.NS,2025-06-16,4170.422995546454,4265.214214992928,4167.041049187694,4217.287109375,360242,2026-03-19T05:07:06.131345+00:00,yfinance,0.007084,4222.68,4160.01,61.41,0.012608,0.013769,2026-03-19T05:07:25.431626,0.005333
HEROMOTOCO.NS,2025-06-17,4221.635330315396,4241.927008488117,4187.622423891671,4223.56787109375,331648,2026-03-19T05:07:06.131345+00:00,yfinance,0.001489,4221.13,4166.26,61.82,0.009912,0.013755,2026-03-19T05:07:25.431626,0.007521
HEROMOTOCO.NS,2025-06-18,4205.208766989816,4282.510398735953,4203.2762261961625,4210.90966796875,370443,2026-03-19T05:07:06.131345+00:00,yfinance,-0.002997,4211.01,4170.8,60.4,0.009922,0.009617,2026-03-19T05:07:25.431626,-0.006659
HEROMOTOCO.NS,2025-06-19,4227.3365855366055,4255.455150580585,4203.566237608342,4236.41943359375,425692,2026-03-19T05:07:06.131345+00:00,yfinance,0.006058,4215.16,4176.02,62.28,0.009976,0.014463,2026-03-19T05:07:25.431626,0.000812
HEROMOTOCO.NS,2025-06-20,4232.747418642676,4234.583238010598,4063.070244788574,4192.1640625,1159015,2026-03-19T05:07:06.131345+00:00,yfinance,-0.010446,4216.07,4177.46,57.21,0.010189,0.00352,2026-03-19T05:07:25.431626,-0.020888
HEROMOTOCO.NS,2025-06-23,4174.288419442206,4178.8300793639855,4101.818134382445,4109.64501953125,580717,2026-03-19T05:07:06.131345+00:00,yfinance,-0.019684,4194.54,4172.32,49.18,0.010754,-0.015022,2026-03-19T05:07:25.431626,-0.010469
HEROMOTOCO.NS,2025-06-24,4138.63297263386,4183.95096143346,4118.244572200786,4147.7158203125,469217,2026-03-19T05:07:06.131345+00:00,yfinance,0.009264,4179.37,4170.11,52.49,0.010962,-0.00537,2026-03-19T05:07:25.431626,0.00342
HEROMOTOCO.NS,2025-06-25,4156.411929535272,4210.90948316219,4145.299820459449,4155.7353515625,412213,2026-03-19T05:07:06.131345+00:00,yfinance,0.001933,4168.34,4167.15,53.19,0.010887,-0.002739,2026-03-19T05:07:25.431626,-0.007794
HEROMOTOCO.NS,2025-06-26,4160.663438458652,4179.02257525319,4104.813200513633,4133.70458984375,795726,2026-03-19T05:07:06.131345+00:00,yfinance,-0.005301,4147.79,4163.35,50.99,0.010936,-0.007121,2026-03-19T05:07:25.431626,-0.01092
HEROMOTOCO.NS,2025-06-27,4153.996266828994,4203.179333662652,4140.4684818242,4174.57763671875,543489,2026-03-19T05:07:06.131345+00:00,yfinance,0.009888,4144.28,4163.88,54.73,0.010921,0.002569,2026-03-19T05:07:25.431626,0.007958
HEROMOTOCO.NS,2025-06-30,4197.478535550403,4197.478535550403,4068.964574862511,4094.184326171875,871009,2026-03-19T05:07:06.131345+00:00,yfinance,-0.019258,4141.18,4164.11,47.11,0.011046,-0.016792,2026-03-19T05:07:25.431626,-0.013618
HEROMOTOCO.NS,2025-07-01,4114.669085657715,4120.177015702644,4048.769726983275,4083.458740234375,480538,2026-03-19T05:07:06.131345+00:00,yfinance,-0.00262,4128.33,4164.95,46.19,0.010985,-0.019566,2026-03-19T05:07:25.431626,-0.000586
HEROMOTOCO.NS,2025-07-02,4139.888935125067,4178.733195128211,4087.420639510957,4100.56201171875,808159,2026-03-19T05:07:06.131345+00:00,yfinance,0.004188,4117.3,4167.04,47.94,0.011006,-0.015953,2026-03-19T05:07:25.431626,0.001004
HEROMOTOCO.NS,2025-07-03,4100.851378250994,4203.2760356719655,4095.0537561328256,4165.205078125,650625,2026-03-19T05:07:06.131345+00:00,yfinance,0.015764,4123.6,4173.4,54.03,0.011419,-0.001964,2026-03-19T05:07:25.431626,0.011366
HEROMOTOCO.NS,2025-07-04,4179.119416512334,4227.143243387462,4161.823270977436,4198.44482421875,437195,2026-03-19T05:07:06.131345+00:00,yfinance,0.00798,4128.37,4177.12,56.83,0.010565,0.005105,2026-03-19T05:07:25.431626,0.009003
HEROMOTOCO.NS,2025-07-07,4193.613485314604,4212.552479288045,4148.198777063501,4161.7265625,353771,2026-03-19T05:07:06.131345+00:00,yfinance,-0.008746,4141.88,4175.07,52.99,0.009861,-0.003196,2026-03-19T05:07:25.431626,-0.007224
HEROMOTOCO.NS,2025-07-08,4159.890780684553,4182.984548811605,4096.986483474522,4155.34912109375,467771,2026-03-19T05:07:06.131345+00:00,yfinance,-0.001532,4156.26,4171.27,52.33,0.009714,-0.003817,2026-03-19T05:07:25.431626,0.002269
HEROMOTOCO.NS,2025-07-09,4154.962645037197,4197.478541870136,4145.493384012727,4186.9462890625,276485,2026-03-19T05:07:06.131345+00:00,yfinance,0.007604,4173.53,4167.54,55.31,0.009734,0.004657,2026-03-19T05:07:25.431626,0.003768
HEROMOTOCO.NS,2025-07-10,4184.047407623257,4202.213101785646,4164.625278897612,4175.5439453125,368728,2026-03-19T05:07:06.131345+00:00,yfinance,-0.002723,4175.6,4165.54,54.0,0.009465,0.002402,2026-03-19T05:07:25.431626,-0.001572
HEROMOTOCO.NS,2025-07-11,4155.059592495311,4193.613688494934,4048.673123224371,4076.4052734375,556464,2026-03-19T05:07:06.131345+00:00,yfinance,-0.023743,4151.19,4159.98,44.2,0.010741,-0.02009,2026-03-19T05:07:25.431626,-0.006055
HEROMOTOCO.NS,2025-07-14,4076.694761815184,4115.345577286293,4055.6302561081143,4108.2919921875,293675,2026-03-19T05:07:06.131345+00:00,yfinance,0.007822,4140.51,4154.53,47.5,0.010773,-0.01113,2026-03-19T05:07:25.431626,0.005345
HEROMOTOCO.NS,2025-07-15,4131.578504211976,4314.397040077212,4116.408343059523,4303.76806640625,1756329,2026-03-19T05:07:06.131345+00:00,yfinance,0.047581,4170.19,4158.54,62.24,0.015349,0.034923,2026-03-19T05:07:25.431626,0.032582
HEROMOTOCO.NS,2025-07-16,4303.768159052223,4319.228484724616,4223.567719626688,4275.26318359375,791606,2026-03-19T05:07:06.131345+00:00,yfinance,-0.006623,4187.85,4161.76,59.61,0.01542,0.027273,2026-03-19T05:07:25.431626,-0.011053
HEROMOTOCO.NS,2025-07-17,4287.3417592871065,4313.334338651341,4263.184999318169,4293.71923828125,414759,2026-03-19T05:07:06.131345+00:00,yfinance,0.004317,4211.49,4164.62,60.77,0.015394,0.030999,2026-03-19T05:07:25.431626,0.004677
HEROMOTOCO.NS,2025-07-18,4299.903392125797,4332.756586582489,4239.22179814813,4248.4013671875,370997,2026-03-19T05:07:06.131345+00:00,yfinance,-0.010554,4245.89,4167.43,56.49,0.015398,0.01943,2026-03-19T05:07:25.431626,-0.006048
HEROMOTOCO.NS,2025-07-21,4261.252281514587,4272.847525818028,4199.604421359305,4259.51318359375,269975,2026-03-19T05:07:06.131345+00:00,yfinance,0.002616,4276.13,4174.93,57.29,0.014627,0.02026,2026-03-19T05:07:25.431626,-0.004107
HEROMOTOCO.NS,2025-07-22,4268.982259211636,4282.220351275194,4173.128055069628,4195.93212890625,463290,2026-03-19T05:07:06.131345+00:00,yfinance,-0.014927,4254.57,4177.34,51.5,0.014981,0.004451,2026-03-19T05:07:25.431626,-0.007479
HEROMOTOCO.NS,2025-07-23,4212.938771098299,4229.365367224141,4179.988857448241,4216.51416015625,376802,2026-03-19T05:07:06.131345+00:00,yfinance,0.004905,4242.82,4180.38,53.15,0.015009,0.008644,2026-03-19T05:07:25.431626,-0.00362
HEROMOTOCO.NS,2025-07-24,4227.598065716558,4237.406877933998,4173.747782431995,4219.65283203125,584473,2026-03-19T05:07:06.131345+00:00,yfinance,0.000744,4228.0,4184.67,53.41,0.01494,0.00836,2026-03-19T05:07:25.431626,0.000416
HEROMOTOCO.NS,2025-07-25,4196.209944192804,4208.765032484859,4114.796801283032,4149.814453125,630896,2026-03-19T05:07:06.131345+00:00,yfinance,-0.016551,4208.29,4183.43,47.14,0.01529,-0.008035,2026-03-19T05:07:25.431626,-0.003858
HEROMOTOCO.NS,2025-07-28,4134.90485303373,4224.655486185809,4134.90485303373,4209.0595703125,462891,2026-03-19T05:07:06.131345+00:00,yfinance,0.014277,4198.19,4189.18,52.26,0.014923,0.004745,2026-03-19T05:07:25.431626,0.018001
HEROMOTOCO.NS,2025-07-29,4207.98060060894,4251.531632714169,4184.047193681376,4242.5078125,422393,2026-03-19T05:07:06.131345+00:00,yfinance,0.007947,4207.51,4197.13,54.92,0.014957,0.010812,2026-03-19T05:07:25.431626,-0.000298
HEROMOTOCO.NS,2025-07-30,4228.578818265829,4243.09566832754,4135.101032256451,4170.02001953125,547169,2026-03-19T05:07:06.131345+00:00,yfinance,-0.017086,4198.21,4200.6,48.6,0.015539,-0.00728,2026-03-19T05:07:25.431626,-0.011119
HEROMOTOCO.NS,2025-07-31,4129.509854211261,4220.731805860108,4120.681923406533,4179.24072265625,446590,2026-03-19T05:07:06.131345+00:00,yfinance,0.002211,4190.13,4201.31,49.4,0.01515,-0.005253,2026-03-19T05:07:25.431626,0.005999
HEROMOTOCO.NS,2025-08-01,4173.747692632588,4239.368549166226,4158.936290713744,4229.16748046875,473918,2026-03-19T05:07:06.131345+00:00,yfinance,0.011946,4206.0,4202.84,53.6,0.015282,0.006264,2026-03-19T05:07:25.431626,0.022299
HEROMOTOCO.NS,2025-08-04,4233.385322611738,4463.00972073593,4227.696402897742,4449.17919921875,1454995,2026-03-19T05:07:06.131345+00:00,yfinance,0.052022,4254.02,4217.21,66.7,0.018952,0.055005,2026-03-19T05:07:25.431626,0.035938
HEROMOTOCO.NS,2025-08-05,4449.277279714463,4493.907375884438,4429.5614711117305,4459.87060546875,803505,2026-03-19T05:07:06.131345+00:00,yfinance,0.002403,4297.5,4232.44,67.18,0.018918,0.053735,2026-03-19T05:07:25.431626,-0.00133
HEROMOTOCO.NS,2025-08-06,4462.617232542087,4462.911305325653,4376.790126979866,4389.34521484375,574216,2026-03-19T05:07:06.131345+00:00,yfinance,-0.015813,4341.36,4242.56,60.88,0.019383,0.034598,2026-03-19T05:07:25.431626,-0.010475
HEROMOTOCO.NS,2025-08-07,4345.30377426608,4585.521487577974,4337.750797346443,4571.59326171875,2121194,2026-03-19T05:07:06.131345+00:00,yfinance,0.041521,4419.83,4262.36,68.98,0.021191,0.07255,2026-03-19T05:07:25.431626,0.039026
HEROMOTOCO.NS,2025-08-08,4570.906665222989,4621.91249067183,4500.381398516567,4511.857421875,972461,2026-03-19T05:07:06.131345+00:00,yfinance,-0.013067,4476.37,4284.14,64.28,0.020561,0.053154,2026-03-19T05:07:25.431626,0.000939
