ticker,date,open,high,low,close,volume,ingested_at,source
^CNXAUTO,2026-01-13,28154.349609375,28159.55078125,27694.599609375,27915.099609375,332100,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-14,27893.80078125,27932.349609375,27635.69921875,27721.849609375,314300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-16,27642.44921875,27977.150390625,27516.25,27596.25,587900,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-19,27615.55078125,27709.5,27418.150390625,27632.44921875,585300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-20,27635.69921875,27751.150390625,26850.05078125,26948.099609375,508500,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-21,26777.599609375,27107.099609375,26602.94921875,26871.25,544900,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-22,27153.849609375,27453.349609375,26954.650390625,27110.19921875,487900,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-23,27171.05078125,27230.849609375,26766.69921875,26804.55078125,589300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-27,26619.05078125,26728.80078125,26218.30078125,26554.0,648600,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-28,26530.349609375,26781.69921875,26236.69921875,26737.599609375,571000,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-29,26763.0,26775.349609375,26170.44921875,26555.400390625,522100,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-01-30,26287.30078125,26812.150390625,26253.55078125,26750.349609375,510300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-02,26177.69921875,26784.69921875,26006.69921875,26749.150390625,526000,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-03,28088.099609375,28095.849609375,27271.80078125,27500.30078125,1020500,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-04,27565.599609375,27932.400390625,27427.400390625,27825.400390625,549000,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-05,27880.25,27882.94921875,27463.75,27664.5,455300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-06,27602.55078125,27643.44921875,27307.55078125,27519.55078125,582700,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-09,27673.94921875,27819.75,27479.05078125,27791.44921875,478800,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-10,27866.25,28279.849609375,27771.099609375,28173.19921875,845500,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-11,28351.900390625,28811.25,28296.19921875,28538.69921875,1372700,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-12,28607.150390625,28615.05078125,28360.099609375,28504.05078125,925600,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-13,28305.55078125,28503.150390625,28161.25,28234.30078125,712400,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-16,28204.150390625,28308.05078125,27928.30078125,28028.19921875,336100,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-17,27991.349609375,28197.900390625,27866.599609375,28174.55078125,398300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-18,28202.650390625,28376.80078125,28085.599609375,28327.599609375,325500,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-19,28348.80078125,28496.849609375,27670.44921875,27734.0,412300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-20,27734.69921875,27933.849609375,27617.44921875,27846.80078125,408300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-23,27974.05078125,28159.30078125,27913.94921875,28077.0,382100,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-24,27932.5,27991.94921875,27772.94921875,27950.0,426900,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-25,27969.150390625,28574.25,27917.5,28466.5,435400,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-26,28556.849609375,28719.599609375,28459.44921875,28693.400390625,408300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-02-27,28623.19921875,28687.0,28094.25,28158.849609375,639000,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-02,27196.400390625,27951.849609375,27133.55078125,27540.099609375,651600,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-04,26979.400390625,27012.55078125,26607.19921875,26867.150390625,740600,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-05,27053.5,27471.44921875,26909.80078125,27366.80078125,612700,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-06,27247.19921875,27321.05078125,27042.400390625,27076.400390625,486000,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-09,26478.44921875,26478.44921875,25733.5,25965.94921875,640900,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-10,26462.75,26840.69921875,26200.400390625,26770.55078125,605200,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-11,26761.75,26851.650390625,25875.19921875,25926.0,693900,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-12,25688.30078125,25721.30078125,25046.0,25098.0,927900,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-13,24784.19921875,24918.25,24100.599609375,24195.099609375,861300,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-16,24085.94921875,24718.75,23863.400390625,24599.099609375,625000,2026-03-18T08:36:29.977688+00:00,yfinance
^CNXAUTO,2026-03-17,24703.900390625,25195.44921875,24518.69921875,25117.099609375,584800,2026-03-18T08:36:29.977688+00:00,yfinance
